fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation detected on surface,fixation x [normalized],fixation y [normalized]
229,1758902677027435264,1758902677152560384,125.125,1.0,0.27509433776140213,0.7374551296234131
230,1758902677662935296,1758902677778060288,115.125,1.0,0.2321702130138874,0.7515578344464302
231,1758902678123435264,1758902678228560640,105.125,1.0,0.22927057246367136,0.6958563526471456
232,1758902678253560576,1758902678333560064,80.0,1.0,0.2288274665673574,0.7048812508583069
233,1758902678849061632,1758902678944188160,95.127,1.0,0.24692832430203757,0.7281922698020935
234,1758902679139310336,1758902679229435136,90.125,1.0,0.27694015701611835,0.6845264037450155
235,1758902679319560192,1758902679494696192,175.136,1.0,0.2801177382469177,0.7158639311790467
236,1758902680475570176,1758902680550685440,75.115,1.0,0.32578781247138977,0.6931512256463369
237,1758902680745810176,1758902680865935360,120.125,1.0,0.3023824691772461,0.7199449936548868
238,1758902681156185344,1758902681241313280,85.128,1.0,0.23885352909564972,0.7187148829301199
239,1758902681311436032,1758902681551559936,240.124,1.0,0.27808011571566266,0.6855574250221252
240,1758902681591685376,1758902681681685248,90.0,1.0,0.23671990633010864,0.7271390159924825
241,1758902681992060160,1758902682162185216,170.125,1.0,0.28557838797569274,0.6498690247535706
242,1758902682337314304,1758902682502439168,165.125,1.0,0.24992971122264862,0.6671121060848236
243,1758902683103060224,1758902683233185024,130.125,1.0,0.33979013562202454,0.7132634520530701
244,1758902683593435392,1758902683758684160,165.249,1.0,0.2748352736234665,0.6520076915621758
245,1758902684028935168,1758902684128942336,100.00699999999999,1.0,0.28543755412101746,0.6541625658671061
246,1758902684224059392,1758902684359195904,135.137,1.0,0.30223167936007184,0.6535633007685343
247,1758902684649434368,1758902684744559360,95.125,1.0,0.3013433913389842,0.6657799581686655
248,1758902684909685248,1758902684989809152,80.124,1.0,0.2838076651096344,0.6662392020225525
249,1758902685084814336,1758902685179933952,95.11999999999999,1.0,0.3172579010327657,0.6422692537307739
250,1758902685310059264,1758902685395184384,85.125,1.0,0.32065901160240173,0.630586177110672
251,1758902685720433920,1758902685800559360,80.125,1.0,0.24337967236836752,0.6347917914390564
252,1758902685920684288,1758902686005684224,85.0,1.0,0.297721525033315,0.6243435243765513
253,1758902686025684224,1758902686150818304,125.134,1.0,0.2926853746175766,0.6222291067242622
254,1758902688077683968,1758902688192809216,115.125,1.0,0.26523928840955097,0.5982628464698792
255,1758902688563059200,1758902688638184192,75.125,1.0,0.27398431301116943,0.5365427285432816
256,1758902688913434368,1758902689018559232,105.125,1.0,0.28810622294743854,0.567810595035553
257,1758902689048559360,1758902689148684288,100.125,1.0,0.2934967875480652,0.5755849778652191
258,1758902689163684608,1758902689273810176,110.12599999999999,1.0,0.2883734206358592,0.597008099158605
259,1758902691095435264,1758902691190559488,95.12399999999998,1.0,0.8509233395258585,0.7669277588526408
260,1758902691295684352,1758902691380684032,85.0,1.0,0.8850093682607015,0.8060365070899328
261,1758902691395684352,1758902691490809088,95.125,1.0,0.8597084681193033,0.7814674427111944
262,1758902691701059328,1758902691806059264,105.0,1.0,0.857537031173706,0.7442372888326645
263,1758902692656934400,1758902692797059328,140.125,1.0,0.8297268599271774,0.7006837502121925
264,1758902692932184320,1758902693037184256,105.0,1.0,0.84706249833107,0.6519360542297363
265,1758902693057309184,1758902693212433408,155.124,1.0,0.8585512787103653,0.6221799850463867
266,1758902693327558400,1758902693417559296,90.00099999999999,1.0,0.8450274467468262,0.649080773194631
267,1758902693777933312,1758902693863058176,85.125,1.0,0.7699950039386749,0.6143476068973541
268,1758902693928068352,1758902694043190272,115.122,1.0,0.8487168550491333,0.668410042921702
269,1758902694453559296,1758902694543690496,90.13100000000001,1.0,0.7135883569717407,0.6761584480603536
270,1758902695429433344,1758902695534558208,105.125,1.0,0.7316996653874716,0.5375423928101858
271,1758902696440433152,1758902696605558272,165.125,1.0,0.7323572337627411,0.5727469846606255
272,1758902697216058368,1758902697296188160,80.13,1.0,0.8300098578135172,0.5466527938842773
273,1758902697371309312,1758902697496318208,125.009,1.0,0.8767977058887482,0.5447515174746513
274,1758902697776683264,1758902697896694528,120.01100000000001,1.0,0.803956945737203,0.5343114336331686
275,1758902697941810176,1758902698111933184,170.123,1.0,0.836309802532196,0.5625802338123321
276,1758902698557308160,1758902698632437248,75.12899999999999,1.0,0.6926827132701874,0.6107405871152878
277,1758902699222933248,1758902699328058368,105.125,1.0,0.6970459421475729,0.5831759572029114
278,1758902699438183168,1758902699548308224,110.125,1.0,0.6836588531732559,0.5927291885018349
279,1758902699633308416,1758902699848563968,215.256,1.0,0.6695997913678488,0.6037709712982178
280,1758902699908558080,1758902699998697216,90.139,1.0,0.6585799058278402,0.6057004233201345
281,1758902700033683200,1758902700203942400,170.259,1.0,0.5413905531167984,0.5807472094893456
282,1758902700248933376,1758902700354058240,105.125,1.0,0.5814822316169739,0.5885264277458191
283,1758902700859440384,1758902701074695168,215.255,1.0,0.6350248952706655,0.5180649757385254
284,1758902701164808192,1758902701279933184,115.125,1.0,0.6242011785507202,0.5219583958387375
285,1758902701415058176,1758902701515058176,100.0,1.0,0.5455929636955261,0.5117758711179098
